,index,path,thredds_cat,title,dataset_id,dataset_description,institution,institution_id,start_year,end_year,abstract,processing_level,license,license_type,project_id,frequency,variables,driving_experiment_id,dask_chunks
248,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_IPSL_IPSL-CM6A-LR_ssp585_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_IPSL_IPSL-CM6A-LR_ssp585_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp585,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
249,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC-ES2L_ssp245_r1i1p1f2_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC-ES2L_ssp245_r1i1p1f2_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp245,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
250,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC-ES2L_ssp370_r1i1p1f2_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC-ES2L_ssp370_r1i1p1f2_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp370,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
251,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC-ES2L_ssp585_r1i1p1f2_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC-ES2L_ssp585_r1i1p1f2_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp585,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
252,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC6_ssp245_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC6_ssp245_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp245,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
253,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC6_ssp370_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC6_ssp370_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp370,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
254,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC6_ssp585_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MIROC_MIROC6_ssp585_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp585,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
255,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MOHC_UKESM1-0-LL_ssp245_r1i1p1f2_19500101-21001230,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MOHC_UKESM1-0-LL_ssp245_r1i1p1f2_19500101-21001230.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp245,"{'time': 1440, 'rlat': 50, 'rlon': 50}"
256,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MOHC_UKESM1-0-LL_ssp370_r1i1p1f2_19500101-21001230,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MOHC_UKESM1-0-LL_ssp370_r1i1p1f2_19500101-21001230.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp370,"{'time': 1440, 'rlat': 50, 'rlon': 50}"
257,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MOHC_UKESM1-0-LL_ssp585_r1i1p1f2_19500101-21001230,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MOHC_UKESM1-0-LL_ssp585_r1i1p1f2_19500101-21001230.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp585,"{'time': 1440, 'rlat': 50, 'rlon': 50}"
258,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MPI-M_MPI-ESM1-2-HR_ssp245_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MPI-M_MPI-ESM1-2-HR_ssp245_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp245,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
259,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MPI-M_MPI-ESM1-2-HR_ssp370_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MPI-M_MPI-ESM1-2-HR_ssp370_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp370,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
260,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MPI-M_MPI-ESM1-2-HR_ssp585_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MPI-M_MPI-ESM1-2-HR_ssp585_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",biasadjusted,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp585,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
261,day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MPI-M_MPI-ESM1-2-LR_ssp245_r1i1p1f1_19500101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/bias_adjusted/cmip6/ouranos/ESPO-G/ESPO-G6-R2v1.0.0/day_ESPO-G6-R2_v1.0.0_CMIP6_ScenarioMIP_NAM_MPI-M_MPI-ESM1-2-LR_ssp245_r1i1p1f1_19500101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,ESPO-G6-R2 v1.0.0 : Ouranos Ensemble of Bias-adjusted Simulations - Global models CMIP6 - RDRS v2.1,ESPO-G6-R2 v1.0.0,https://doi.org/10.1038/s41597-023-02855-z,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,Ouranos,1950,2100,"The need to adapt to climate change is present in a growing number of fields, leading to an increase in the demand for climate scenarios for often interrelated sectors of activity. In order to meet this growing demand and to ensure the availability of climate scenarios responding to numerous vulnerability, impact and adaptation (VIA) studies, Ouranos is working to create a set of operational bias-adjusted climate simulations called ""Ensemble de simulations post-traitées d’Ouranos” (ESPO) covering North America.",final,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CMIP6,day,"lakeFrac,pr,sftlf,sftof,tasmax,tasmin",ssp245,"{'time': 1460, 'rlat': 50, 'rlon': 50}"
